date,subregion1_name,population,life_expectancy,new_confirmed,cumulative_confirmed,new_hospitalized_patients,cumulative_deceased,cumulative_tested,cumulative_hospitalized_patients
3/21/2021,Florida,1934516,79.300597,390,208426,9,2595,2727507,9535
3/21/2021,Florida,313163,77.727907,20,23461,3,568,287498,1622
3/21/2021,New York,475671,79.589216,166,53634,17,1467,1099692,4961
3/21/2021,Florida,537868,77.039048,81,36780,1,697,436715,1950
3/21/2021,Florida,462801,79.789873,70,29086,2,449,360305,1193
3/21/2021,Florida,937933,75.768263,90,91526,3,1275,1066008,2054
3/21/2021,Florida,21781,76.075,1,2689,0,44,17603,94
3/21/2021,New York,2295808,81.48371,652,199590,78,7885,4505721,28017
3/21/2021,Florida,124995,76.058333,17,8509,0,243,99463,541
3/21/2021,Florida,525141,76.321239,39,35362,2,681,441322,2390
3/21/2021,Florida,174049,77.245833,17,17580,0,276,94848,854
3/21/2021,Florida,203478,78.015789,4,19597,1,344,127032,705
3/21/2021,Florida,159701,81.606452,11,11140,1,299,153006,729
3/21/2021,Florida,68021,78.136364,9,7249,1,81,40932,298
3/21/2021,Florida,24546,74.083333,1,2650,0,48,19337,134
3/21/2021,Florida,290965,77.575439,6,30010,0,298,331501,682
3/21/2021,Florida,73384,74.51875,4,5969,3,133,75084,522
3/21/2021,Florida,1426736,77.533083,150,118095,5,1578,1316974,2959
3/21/2021,Florida,419680,80.290123,65,28501,0,776,410752,1338
3/21/2021,Florida,266309,77.945238,18,23046,3,252,437768,1167
3/21/2021,Florida,1355921,78.435979,222,120372,3,1158,1318915,2601
3/21/2021,Florida,69999,74.754545,2,7772,1,162,71701,456
3/21/2021,Florida,353623,79.132353,66,38712,0,473,349375,1354
3/21/2021,Florida,740000,78.6875,111,61010,3,906,565442,2200
3/21/2021,Florida,587769,77.314815,86,36295,4,789,387935,2155
3/21/2021,Florida,968341,77.648598,142,70266,9,1524,1031963,4571
3/21/2021,Florida,345432,77.764706,34,25996,1,592,325673,1396
3/21/2021,Florida,181522,78.725,21,11211,1,389,154481,863
3/21/2021,Florida,184736,75.825641,2,19252,0,368,80634,824
3/21/2021,Florida,41018,78.316667,3,4426,0,77,28172,331
3/20/2021,Florida,525141,76.321239,86,35323,7,680,440673,2388
3/20/2021,Florida,419680,80.290123,55,28436,1,775,410223,1338
3/20/2021,Florida,18474,76.14,1,2030,0,43,22051,90
3/20/2021,Florida,19427,74.5,1,2205,0,45,18182,87
3/20/2021,Florida,68021,78.136364,8,7240,1,81,40892,297
3/20/2021,Florida,1426736,77.533083,298,117945,10,1577,1315121,2954
3/20/2021,Florida,345432,77.764706,36,25962,1,592,325357,1395
3/20/2021,Florida,73384,74.51875,4,5965,0,133,75005,519
3/20/2021,Florida,45993,75.622222,2,5509,0,90,50549,413
3/20/2021,Florida,1934516,79.300597,514,208036,11,2591,2721787,9526
3/20/2021,New York,1440625,78.238413,317,134424,54,5168,2380737,20300
3/20/2021,Florida,372678,81.591525,40,31713,0,490,318717,1612
3/20/2021,Florida,76483,79.424,7,6224,0,48,67715,261
3/20/2021,Florida,11724,75.375,4,1293,0,16,10962,29
3/20/2021,Florida,203478,78.015789,12,19593,1,343,126950,704
3/20/2021,Florida,313249,75.153731,19,34551,1,657,267864,2143
3/20/2021,Florida,186704,76.175,30,12039,2,435,137029,978
3/20/2021,Florida,290965,77.575439,20,30004,1,298,331131,682
3/20/2021,Florida,685368,77.266667,118,59745,4,1219,667967,4829
3/20/2021,Florida,14364,75.1,3,1579,0,23,14415,78
3/20/2021,Florida,103852,77.426087,6,7505,0,313,99588,611
3/20/2021,Florida,13580,74.55,1,921,0,19,3322,68
3/20/2021,Florida,313163,77.727907,35,23441,2,568,286550,1619
3/20/2021,Florida,937933,75.768263,107,91436,1,1263,1064238,2051
3/20/2021,Florida,2713295,80.555136,951,433952,20,5724,5052097,12479
3/20/2021,Florida,41275,77.055556,7,3666,3,83,47544,398
3/20/2021,Florida,212228,77.186207,28,17137,1,325,203626,898
3/20/2021,Florida,740000,78.6875,143,60899,4,906,564676,2197
3/20/2021,Florida,48289,74.727273,3,6020,1,154,57038,353
3/20/2021,New York,2295808,81.48371,711,198938,62,7869,4490908,27939
3/20/2021,Florida,181522,78.725,31,11190,0,388,154372,862
3/20/2021,Florida,145415,75.062963,16,10156,0,420,112681,668
3/20/2021,Florida,44124,75.742857,2,5197,0,135,49260,309
3/20/2021,Florida,1355921,78.435979,304,120150,2,1158,1316617,2598
3/20/2021,Florida,109999,79.005263,32,6432,0,93,73273,357
3/20/2021,Florida,184736,75.825641,14,19250,0,368,80555,824
3/20/2021,New York,475671,79.589216,152,53468,16,1464,1096301,4944
3/20/2021,Florida,968341,77.648598,158,70124,9,1524,1030743,4562
3/20/2021,Florida,82925,78.216667,5,7912,1,118,90441,309
3/20/2021,Florida,27142,76.2,4,2901,0,53,29275,145
3/20/2021,Florida,243693,80.342424,24,20773,0,200,244266,744
3/20/2021,Florida,159701,81.606452,18,11129,0,299,152194,728
3/20/2021,Florida,174049,77.245833,12,17563,0,276,94764,854
3/20/2021,Florida,353339,75.448148,23,28608,1,904,295450,1951
3/20/2021,Florida,69999,74.754545,5,7770,2,162,71642,455
3/20/2021,New York,1630698,81.935021,253,95210,30,3454,3949146,13217
3/20/2021,Florida,537868,77.039048,122,36699,1,697,435555,1949
3/20/2021,Florida,27154,79.533333,2,2875,0,37,25307,221
3/20/2021,Florida,21781,76.075,1,2688,0,43,17596,94
3/20/2021,Florida,154241,79.677778,25,11496,1,275,174541,809
3/20/2021,Florida,37241,77.977778,8,3983,0,79,41617,287
3/20/2021,Florida,462801,79.789873,109,29016,2,449,359721,1191
3/20/2021,New York,2594676,80.061236,606,198720,77,7771,4534283,27121
3/20/2021,Florida,40276,74.925,2,3031,0,43,33395,196
3/20/2021,Florida,385506,78.997297,76,33820,1,630,463464,1455
3/20/2021,Florida,124995,76.058333,12,8492,0,242,99369,541
3/20/2021,Florida,1470344,80.354355,328,128096,5,2596,1680035,6447
3/20/2021,Florida,353623,79.132353,84,38646,2,473,348851,1354
3/20/2021,Florida,266309,77.945238,19,23028,0,252,436929,1164
3/20/2021,Florida,587769,77.314815,84,36209,6,789,387421,2151
3/20/2021,Florida,41018,78.316667,7,4423,1,76,28154,331
3/19/2021,Florida,69999,74.754545,6,7765,1,162,71585,453
3/19/2021,Florida,109999,79.005263,19,6400,0,93,73158,357
3/19/2021,Florida,28254,75.95,1,3336,0,59,29774,177
3/19/2021,New York,2295808,81.48371,846,198227,49,7853,4469950,27877
3/19/2021,Florida,290965,77.575439,43,29984,0,298,330647,681
3/19/2021,Florida,27142,76.2,3,2897,0,53,29254,145
3/19/2021,Florida,73384,74.51875,6,5961,1,133,74901,519
3/19/2021,Florida,1426736,77.533083,370,117647,2,1576,1312532,2944
3/19/2021,Florida,186704,76.175,45,12009,0,435,136817,976
3/19/2021,Florida,372678,81.591525,80,31673,1,488,318150,1612
3/19/2021,Florida,968341,77.648598,222,69966,8,1524,1029307,4553
3/19/2021,Florida,184736,75.825641,11,19236,1,368,80464,824
3/19/2021,Florida,37241,77.977778,6,3975,0,79,41574,287
3/19/2021,Florida,41275,77.055556,8,3659,1,83,47464,395
3/19/2021,Florida,16615,76.4,1,1533,0,22,16278,106
3/19/2021,New York,1440625,78.238413,512,134107,47,5164,2370484,20246
3/19/2021,Florida,203478,78.015789,13,19581,0,343,126854,703
3/19/2021,Florida,82925,78.216667,10,7907,0,118,90291,308
3/19/2021,Florida,68021,78.136364,3,7232,0,81,40840,296
3/19/2021,Florida,740000,78.6875,159,60756,1,904,563408,2193
3/19/2021,Florida,181522,78.725,38,11159,2,388,154181,862
3/19/2021,Florida,76483,79.424,30,6217,0,48,67493,261
3/19/2021,Florida,44124,75.742857,3,5195,0,135,49229,309
3/19/2021,Florida,313249,75.153731,16,34532,0,657,267681,2142
3/19/2021,Florida,174049,77.245833,15,17551,2,276,94687,854
3/19/2021,Florida,353623,79.132353,96,38562,2,473,348076,1352
3/19/2021,Florida,45993,75.622222,5,5507,0,90,50506,413
3/19/2021,New York,1630698,81.935021,426,94957,32,3445,3931473,13187
3/19/2021,Florida,15448,73.433333,1,1765,0,70,20082,82
3/19/2021,Florida,103852,77.426087,13,7499,0,312,99416,611
3/19/2021,Florida,345432,77.764706,45,25926,1,592,324918,1394
3/19/2021,Florida,2713295,80.555136,1274,433001,20,5716,5036868,12459
3/19/2021,Florida,419680,80.290123,74,28381,3,750,409451,1337
3/19/2021,Florida,462801,79.789873,92,28907,4,449,358930,1189
3/19/2021,Florida,14165,76.5,1,1415,0,24,14752,74
3/19/2021,Florida,17900,77.36,3,1467,0,37,16504,72
3/19/2021,Florida,212228,77.186207,32,17109,2,325,203293,897
3/19/2021,Florida,1355921,78.435979,314,119846,2,1149,1313644,2596
3/19/2021,Florida,154241,79.677778,14,11471,2,274,174197,808
3/19/2021,Florida,124995,76.058333,17,8480,2,242,99240,541
3/19/2021,Florida,27154,79.533333,2,2873,0,35,25286,221
3/19/2021,Florida,313163,77.727907,47,23406,3,567,285810,1617
3/19/2021,Florida,1934516,79.300597,689,207522,12,2580,2713790,9515
3/19/2021,Florida,525141,76.321239,107,35237,10,680,439895,2381
3/19/2021,Florida,266309,77.945238,41,23009,0,252,436492,1164
3/19/2021,Florida,937933,75.768263,144,91329,2,1258,1062272,2050
3/19/2021,Florida,587769,77.314815,89,36125,5,789,386917,2145
3/19/2021,Florida,537868,77.039048,135,36577,1,697,433277,1948
3/19/2021,Florida,385506,78.997297,91,33744,3,630,462759,1454
3/19/2021,Florida,16105,76.5,4,1897,0,41,13123,97
3/19/2021,Florida,159701,81.606452,18,11111,2,299,151473,728
3/19/2021,Florida,243693,80.342424,41,20749,1,200,243800,744
3/19/2021,Florida,48289,74.727273,2,6017,0,154,57021,352
3/19/2021,Florida,353339,75.448148,40,28585,3,904,295029,1950
3/19/2021,Florida,40276,74.925,5,3029,1,43,33351,196
3/19/2021,Florida,1470344,80.354355,339,127768,6,2595,1676160,6442
3/19/2021,New York,475671,79.589216,263,53316,15,1460,1091333,4928
3/19/2021,New York,2594676,80.061236,887,198114,72,7756,4511871,27044
3/19/2021,Florida,145415,75.062963,44,10140,2,420,112550,668
3/19/2021,Florida,21781,76.075,1,2687,0,43,17597,94
3/19/2021,Florida,13580,74.55,2,920,0,16,3307,68
3/19/2021,Florida,685368,77.266667,121,59627,3,1219,666597,4825
3/19/2021,Florida,32050,76.55,3,3223,0,52,30253,157
3/19/2021,Florida,41018,78.316667,9,4416,0,76,28131,330
3/18/2021,Florida,124995,76.058333,29,8463,0,242,98955,539
3/18/2021,Florida,19427,74.5,1,2204,0,45,18175,87
3/18/2021,Florida,685368,77.266667,143,59506,6,1209,664048,4822
3/18/2021,Florida,419680,80.290123,73,28307,1,749,408535,1334
3/18/2021,Florida,24546,74.083333,2,2649,0,48,19319,134
3/18/2021,Florida,525141,76.321239,99,35130,5,679,438717,2371
3/18/2021,Florida,15448,73.433333,2,1764,0,70,20048,82
3/18/2021,Florida,14165,76.5,1,1414,1,24,14733,74
3/18/2021,Florida,154241,79.677778,21,11457,2,273,173206,806
3/18/2021,Florida,968341,77.648598,171,69744,6,1522,1026524,4545
3/18/2021,Florida,41275,77.055556,6,3651,1,83,47405,394
3/18/2021,Florida,73384,74.51875,8,5955,0,133,74798,518
3/18/2021,Florida,14428,77.666667,2,1647,0,42,19073,59
3/18/2021,Florida,82925,78.216667,7,7897,0,118,89970,308
3/18/2021,Florida,103852,77.426087,12,7486,2,312,99075,611
3/18/2021,Florida,8236,75.85,1,1051,0,16,6983,22
3/18/2021,Florida,174049,77.245833,25,17536,2,276,94438,852
3/18/2021,Florida,44124,75.742857,9,5192,0,135,49141,309
3/18/2021,Florida,21781,76.075,1,2686,0,43,17579,94
3/18/2021,Florida,186704,76.175,45,11964,0,435,136376,976
3/18/2021,Florida,372678,81.591525,70,31593,2,484,317455,1611
3/18/2021,Florida,1934516,79.300597,708,206833,20,2572,2703930,9503
3/18/2021,Florida,266309,77.945238,48,22968,2,252,434913,1164
3/18/2021,Florida,353339,75.448148,50,28545,4,902,294021,1947
3/18/2021,Florida,159701,81.606452,48,11093,5,299,150825,726
3/18/2021,Florida,37241,77.977778,3,3969,0,79,41508,287
3/18/2021,Florida,313163,77.727907,67,23359,5,562,284621,1614
3/18/2021,Florida,109999,79.005263,28,6381,2,93,73040,357
3/18/2021,New York,1630698,81.935021,436,94531,27,3436,3912979,13155
3/18/2021,Florida,740000,78.6875,165,60597,1,903,561692,2192
3/18/2021,Florida,1470344,80.354355,384,127429,10,2594,1670847,6436
3/18/2021,Florida,45993,75.622222,1,5502,0,90,50420,413
3/18/2021,Florida,587769,77.314815,127,36036,8,787,385566,2140
3/18/2021,Florida,68021,78.136364,14,7229,0,81,40790,296
3/18/2021,New York,1440625,78.238413,483,133595,55,5154,2359819,20199
3/18/2021,Florida,69999,74.754545,7,7759,0,162,71392,452
3/18/2021,Florida,32050,76.55,2,3220,0,52,30208,157
3/18/2021,Florida,184736,75.825641,34,19225,0,366,80186,823
3/18/2021,Florida,1355921,78.435979,313,119532,4,1148,1309571,2594
3/18/2021,Florida,353623,79.132353,94,38466,3,471,346699,1350
3/18/2021,Florida,385506,78.997297,94,33653,0,630,461321,1451
3/18/2021,New York,2295808,81.48371,871,197381,90,7839,4448573,27828
