date,subregion1_name,subregion2_name,population,life_expectancy,new_confirmed,cumulative_confirmed,new_hospitalized_patients,cumulative_deceased,cumulative_tested,cumulative_hospitalized_patients,latitude,longitude,area_sq_km,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older
12/13/2020,Florida,Osceola County,353623,79.132353,223,21655,3,268,220215,1039,28.06,-81.15,3901,174281,179342,46104,50445,49582,51449,49265,43471,33097,20652,9558
12/13/2020,Florida,Columbia County,69999,74.754545,29,5152,3,104,47749,330,30.23,-82.63,2075,36175,33824,8454,8490,9157,8588,8125,9436,8965,5768,3016
12/13/2020,Florida,Santa Rosa County,174049,77.245833,77,8921,0,112,66009,510,30.7,-87.02,3040,88793,85256,20285,21933,21979,23334,22751,25605,20250,12338,5574
12/13/2020,Florida,Hendry County,41018,78.316667,17,2784,3,46,20661,250,26.55,-81.17,3082,21619,19399,6181,5960,5789,5408,5070,5078,3673,2519,1340
12/13/2020,Florida,Sarasota County,419680,80.290123,116,15854,7,428,283788,1020,27.19,-82.37,1878,199988,219692,31135,36067,35638,34154,40364,56912,72784,67694,44932
12/13/2020,Florida,DeSoto County,37241,77.977778,11,2607,0,46,28715,179,27.19,-81.81,1656,21160,16081,3956,4123,5239,5013,4229,4523,4258,3811,2089
12/13/2020,Florida,Taylor County,21781,76.075,3,1760,0,23,12416,77,30.02,-83.62,3191,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974
12/13/2020,Florida,Volusia County,537868,77.039048,122,18471,1,390,275645,1259,29.07,-81.14,1432,262165,275703,51890,56516,64725,57146,59474,77752,80163,56795,33407
12/13/2020,Florida,Palm Beach County,1470344,80.354355,373,72752,26,1768,1068658,4941,26.71,-80.05,6181,712747,757597,152684,162455,169932,170011,177938,199319,178684,147328,111993
12/13/2020,Florida,Orange County,1355921,78.435979,767,64720,16,676,842892,1997,28.51,-81.32,2601,664891,691030,167657,174424,227434,207011,183459,170537,123196,66269,35934
12/13/2020,Florida,Suwannee County,44124,75.742857,7,3544,0,90,33545,202,30.19,-82.99,1792,22950,21174,4967,5194,5485,5216,5025,5973,5888,4107,2269
12/13/2020,Florida,Broward County,1934516,79.300597,668,120756,27,1741,1624738,7262,26.124354,-80.249503,3418,942414,992102,225540,227767,245152,261834,261712,280940,215325,132157,84089
12/12/2020,Florida,Duval County,937933,75.768263,538,50196,6,678,705953,1512,30.33,-81.65,2378,454866,483067,123320,110313,145093,136167,113871,124925,101155,54475,28614
12/12/2020,Florida,Lafayette County,8602,77.2,5,1386,0,20,5981,37,29.99,-83.18,1419,4931,3671,878,1102,1353,1160,1273,1013,888,616,319
12/12/2020,Florida,Suwannee County,44124,75.742857,15,3537,5,87,33511,202,30.19,-82.99,1792,22950,21174,4967,5194,5485,5216,5025,5973,5888,4107,2269
12/12/2020,Florida,St. Lucie County,313163,77.727907,76,12040,4,376,171004,966,27.38,-80.44,1782,152888,160275,33327,35703,34984,34344,36024,42952,42993,33545,19291
12/12/2020,Florida,Calhoun County,14428,77.666667,1,986,1,23,13901,46,30.41,-85.2,1488,7870,6558,1557,1649,1850,1945,1979,1959,1707,1132,650
12/12/2020,Florida,Hendry County,41018,78.316667,17,2767,1,45,20603,247,26.55,-81.17,3082,21619,19399,6181,5960,5789,5408,5070,5078,3673,2519,1340
12/12/2020,Florida,Osceola County,353623,79.132353,156,21432,5,268,219493,1036,28.06,-81.15,3901,174281,179342,46104,50445,49582,51449,49265,43471,33097,20652,9558
12/12/2020,Florida,Madison County,18474,76.14,6,1410,0,29,15158,71,30.45,-83.47,1854,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806
12/12/2020,Florida,Putnam County,73384,74.51875,38,3230,3,62,51235,333,29.61,-81.74,2142,36313,37071,8729,8561,8287,7397,7641,10647,10959,7382,3781
12/12/2020,Florida,Union County,15448,73.433333,4,1306,0,61,16205,69,30.04,-82.37,647,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445
12/12/2020,Florida,Levy County,40276,74.925,12,1587,0,16,21925,119,29.28,-82.79,3658,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110
12/12/2020,Florida,Sarasota County,419680,80.290123,131,15738,2,427,283142,1013,27.19,-82.37,1878,199988,219692,31135,36067,35638,34154,40364,56912,72784,67694,44932
12/12/2020,Florida,Citrus County,145415,75.062963,65,5515,0,204,78364,458,28.85,-82.52,2002,70393,75022,11303,12466,12032,11274,13063,20057,27101,24914,13205
12/12/2020,New York,Kings County,2594676,80.061236,596,95879,56,5880,2510147,17791,40.692778,-73.990278,251,1229956,1364720,356592,289847,410536,423754,320676,302727,254657,143155,92732
12/12/2020,Florida,Okeechobee County,41275,77.055556,6,2174,0,47,29774,231,27.39,-80.89,2309,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051
12/12/2020,Florida,Sumter County,124995,76.058333,29,4012,3,102,56925,362,28.71,-82.08,1503,62419,62576,4912,4818,6454,7631,7475,10952,31782,37721,13250
12/12/2020,Florida,Marion County,353339,75.448148,105,14833,6,421,171996,1300,29.21,-82.06,4307,169645,183694,35985,36473,37530,35631,36665,45072,52416,48438,25129
12/12/2020,Florida,Brevard County,587769,77.314815,95,17639,4,477,255425,1337,28.3,-80.7,4032,287247,300522,57188,63194,65332,62545,64508,92296,85624,60075,37007
12/12/2020,Florida,Indian River County,154241,79.677778,26,5517,3,147,92181,479,27.7,-80.58,1598,74067,80174,13192,14961,14307,13654,15138,21094,25520,22196,14179
12/12/2020,Florida,Martin County,159701,81.606452,25,6821,2,186,84915,498,27.08,-80.4,1950,78883,80818,13598,15532,14676,14463,16864,23421,24686,21523,14938
12/12/2020,Florida,Leon County,290965,77.575439,112,16944,3,158,226195,396,30.46,-84.28,1818,138155,152810,29906,40925,71313,34958,29735,31207,29046,15916,7959
12/12/2020,Florida,Baker County,28254,75.95,13,2192,1,34,21632,123,30.32,-82.27,1525,14874,13380,3646,3798,3887,3886,3793,3747,2968,1701,828
12/12/2020,Florida,Manatee County,385506,78.997297,98,18806,5,396,314691,1051,27.48,-82.36,2312,186419,199087,38412,40327,39871,39607,42556,52661,58004,46439,27629
12/12/2020,Florida,Polk County,685368,77.266667,203,31121,25,722,404484,3463,27.96,-81.7,5206,335901,349467,82053,87374,87382,83183,80705,84791,82618,63958,33304
12/12/2020,Florida,Clay County,212228,77.186207,82,9134,4,166,134842,572,29.98,-81.86,1667,104587,107641,25375,29687,25443,27041,28239,30471,25263,14414,6295
12/12/2020,Florida,Nassau County,82925,78.216667,31,3715,2,62,56947,194,30.61,-81.77,1880,40773,42152,8716,9357,8714,9420,10021,12196,12664,8272,3565
12/12/2020,Florida,Jefferson County,14165,76.5,3,836,0,12,10001,46,30.42,-83.9,1649,7408,6757,1398,1324,1505,1616,1792,2170,2225,1422,713
12/12/2020,Florida,Franklin County,11724,75.375,1,848,0,4,8666,11,29.8,-84.82,2687,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482
12/12/2020,Florida,Volusia County,537868,77.039048,160,18349,4,389,274955,1258,29.07,-81.14,1432,262165,275703,51890,56516,64725,57146,59474,77752,80163,56795,33407
12/12/2020,Florida,Gadsden County,45993,75.622222,17,3506,1,58,37557,265,30.58,-84.61,1369,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846
12/12/2020,Florida,Lake County,345432,77.764706,165,12246,4,270,212119,948,28.77,-81.72,2995,167074,178358,35480,37620,35739,36972,39352,45064,48605,43052,23548
12/12/2020,Florida,Lee County,740000,78.6875,305,34466,4,613,372139,1908,26.58,-81.92,3139,362589,377411,70940,75521,78176,77934,80319,96573,111619,97169,51749
12/12/2020,Florida,Escambia County,313249,75.153731,149,18737,7,332,180431,1211,30.61,-87.33,2268,155087,158162,37371,39145,50540,38917,33684,41643,37186,22409,12354
12/12/2020,Florida,Hillsborough County,1426736,77.533083,503,65462,10,985,848930,2464,27.91,-82.35,3279,697571,729165,178297,178833,206500,205720,191896,187064,147586,84880,45960
12/12/2020,New York,Bronx County,1440625,78.238413,391,69406,39,4065,1383668,13342,40.84676,-73.873207,148,679406,761219,206522,192013,232724,201512,176216,179469,129158,75481,47530
12/12/2020,Florida,St. Johns County,243693,80.342424,109,10314,1,105,153111,472,29.91,-81.41,2127,118732,124961,26849,31992,22942,28237,33191,35526,33418,21201,10337
12/12/2020,Florida,Holmes County,19427,74.5,1,1313,0,17,13663,48,30.87,-85.81,1266,10341,9086,2061,2189,2607,2269,2517,2701,2438,1697,948
12/12/2020,Florida,Pasco County,525141,76.321239,239,17779,4,312,275786,1458,28.3,-82.44,2248,255363,269778,56974,60730,55316,60624,66916,72485,67798,54229,30069
12/12/2020,Florida,Pinellas County,968341,77.648598,374,37663,7,945,649491,3200,27.9,-82.74,1574,464959,503382,85679,90087,108869,109916,113574,150281,143302,99814,66819
12/12/2020,Florida,Collier County,372678,81.591525,82,19807,3,308,216394,1202,26.08,-81.4,5970,183561,189117,34353,37207,35953,36072,39039,47389,53970,54899,33796
12/12/2020,Florida,Flagler County,109999,79.005263,26,3042,1,46,53307,211,29.47,-81.3,1478,52891,57108,9475,11455,9811,10087,11878,15054,19497,15372,7370
12/12/2020,Florida,Jackson County,48289,74.727273,6,4131,0,102,40184,257,30.8,-85.21,2472,26607,21682,4816,5322,6307,6603,6440,6397,5973,4096,2335
12/12/2020,Florida,Gilchrist County,17900,77.36,2,861,0,20,11390,58,29.73,-82.8,921,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886
12/12/2020,Florida,Palm Beach County,1470344,80.354355,466,72379,10,1766,1065440,4915,26.71,-80.05,6181,712747,757597,152684,162455,169932,170011,177938,199319,178684,147328,111993
12/12/2020,Florida,Taylor County,21781,76.075,8,1757,0,23,12412,77,30.02,-83.62,3191,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974
12/12/2020,Florida,Gulf County,16105,76.5,6,1142,0,24,9814,68,29.9,-85.24,1928,9447,6658,1384,1390,2170,2082,2201,2384,2252,1534,708
12/12/2020,Florida,Washington County,24546,74.083333,16,1652,2,29,13283,110,30.61,-85.67,616,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880
12/12/2020,Florida,DeSoto County,37241,77.977778,9,2596,1,45,28667,179,27.19,-81.81,1656,21160,16081,3956,4123,5239,5013,4229,4523,4258,3811,2089
12/12/2020,Florida,Monroe County,76483,79.424,25,3821,0,28,39416,192,25.12,-81.15,9679,39866,36617,6685,5965,8674,9510,9943,12592,12111,7598,3405
12/12/2020,Florida,Seminole County,462801,79.789873,120,15285,2,296,239045,879,28.71,-81.23,893,223736,239065,51416,56748,63523,65265,63037,64753,51426,29636,16997
12/12/2020,Florida,Bradford County,27142,76.2,15,1572,1,21,18656,98,29.95,-82.17,777,14744,12398,3094,2926,3728,3743,3391,3623,3240,2203,1194
12/12/2020,Florida,Santa Rosa County,174049,77.245833,87,8844,1,110,65881,510,30.7,-87.02,3040,88793,85256,20285,21933,21979,23334,22751,25605,20250,12338,5574
12/12/2020,Florida,Alachua County,266309,77.945238,71,14117,4,106,251444,739,29.683333,-82.366667,2510,128758,137551,27795,33881,65948,33367,26352,28127,27081,15381,8377
12/12/2020,New York,Queens County,2295808,81.48371,699,97896,60,6139,2400333,19127,40.704167,-73.917778,461,1113524,1182284,271278,236589,326769,346113,307424,316154,254786,143156,93539
12/12/2020,Florida,Charlotte County,181522,78.725,66,5980,3,209,100270,587,26.9,-81.95,2225,88453,93069,11359,13330,14354,13100,15433,25449,36403,32923,19171
12/12/2020,Florida,Hamilton County,14364,75.1,4,1055,0,12,10824,49,30.49,-82.95,1345,8358,6006,1526,1580,2452,1700,1742,1918,1789,1108,549
12/12/2020,Florida,Broward County,1934516,79.300597,737,120088,13,1730,1619320,7235,26.124354,-80.249503,3418,942414,992102,225540,227767,245152,261834,261712,280940,215325,132157,84089
12/12/2020,Florida,Bay County,184736,75.825641,126,9781,1,180,53642,512,30.24,-85.63,2676,91977,92759,22633,20810,25297,24443,22061,26363,22110,13488,7531
12/12/2020,Florida,Miami-Dade County,2713295,80.555136,2424,257243,34,3965,2769598,9551,25.774167,-80.193611,6297,1318403,1394892,311086,309276,366360,375014,387072,381121,279069,184323,119974
12/12/2020,Florida,Highlands County,103852,77.426087,29,4280,4,181,64046,421,27.34,-81.34,2865,50740,53112,9740,9851,9931,9379,9099,12091,15677,17117,10967
12/12/2020,Florida,Hernando County,186704,76.175,82,5960,5,244,85589,639,28.55,-82.47,1526,89778,96926,17836,20178,19064,18547,20538,25445,27883,23884,13329
12/12/2020,New York,New York County,1630698,81.935021,297,46532,31,2564,2271990,8704,40.728333,-73.994167,87,772221,858477,143009,125922,302788,302155,207787,194261,170052,112532,72192
12/12/2020,Florida,Orange County,1355921,78.435979,501,63953,8,676,839813,1981,28.51,-81.32,2601,664891,691030,167657,174424,227434,207011,183459,170537,123196,66269,35934
12/12/2020,Florida,Okaloosa County,203478,78.015789,77,10722,2,185,93136,472,30.6875,-86.5925,2802,103224,100254,26333,22774,31775,28666,21945,27420,23091,13869,7605
12/12/2020,Florida,Hardee County,27154,79.533333,18,1881,0,20,18298,164,27.49,-81.81,1653,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118
12/12/2020,Florida,Wakulla County,32050,76.55,9,1799,0,18,22918,82,30.15,-84.38,736,17315,14735,3571,3951,3763,4521,4694,4667,3822,2228,833
12/12/2020,Florida,Glades County,13580,74.55,4,716,0,11,2463,56,26.95,-81.19,2555,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892
12/12/2020,Florida,Columbia County,69999,74.754545,27,5123,2,104,47676,327,30.23,-82.63,2075,36175,33824,8454,8490,9157,8588,8125,9436,8965,5768,3016
12/12/2020,New York,Richmond County,475671,79.589216,218,26127,24,1000,580932,3189,40.576281,-74.144839,265,230478,245193,55826,59252,63097,60160,62305,68677,56338,31654,18362
12/12/2020,Florida,Walton County,68021,78.136364,36,4169,1,40,28749,187,30.61,-86.17,1240,34509,33512,7878,7099,7229,8675,8382,10321,9874,5959,2604
12/11/2020,Florida,Gilchrist County,17900,77.36,9,859,0,20,11342,58,29.73,-82.8,921,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886
12/11/2020,Florida,Jackson County,48289,74.727273,24,4125,1,102,40116,257,30.8,-85.21,2472,26607,21682,4816,5322,6307,6603,6440,6397,5973,4096,2335
12/11/2020,Florida,Gadsden County,45993,75.622222,14,3489,0,58,37479,264,30.58,-84.61,1369,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846
12/11/2020,Florida,Union County,15448,73.433333,8,1302,0,61,16183,69,30.04,-82.37,647,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445
12/11/2020,Florida,Manatee County,385506,78.997297,204,18708,4,394,313573,1046,27.48,-82.36,2312,186419,199087,38412,40327,39871,39607,42556,52661,58004,46439,27629
12/11/2020,Florida,Orange County,1355921,78.435979,754,63452,8,668,835706,1973,28.51,-81.32,2601,664891,691030,167657,174424,227434,207011,183459,170537,123196,66269,35934
12/11/2020,Florida,Clay County,212228,77.186207,97,9052,4,165,134201,568,29.98,-81.86,1667,104587,107641,25375,29687,25443,27041,28239,30471,25263,14414,6295
12/11/2020,Florida,Lee County,740000,78.6875,351,34161,11,608,371006,1904,26.58,-81.92,3139,362589,377411,70940,75521,78176,77934,80319,96573,111619,97169,51749
12/11/2020,Florida,Bay County,184736,75.825641,140,9655,7,180,53460,511,30.24,-85.63,2676,91977,92759,22633,20810,25297,24443,22061,26363,22110,13488,7531
12/11/2020,Florida,Walton County,68021,78.136364,57,4133,2,40,28624,186,30.61,-86.17,1240,34509,33512,7878,7099,7229,8675,8382,10321,9874,5959,2604
12/11/2020,Florida,Collier County,372678,81.591525,168,19725,5,306,215461,1199,26.08,-81.4,5970,183561,189117,34353,37207,35953,36072,39039,47389,53970,54899,33796
12/11/2020,New York,New York County,1630698,81.935021,496,46235,32,2561,2254010,8673,40.728333,-73.994167,87,772221,858477,143009,125922,302788,302155,207787,194261,170052,112532,72192
12/11/2020,Florida,Hardee County,27154,79.533333,11,1863,0,20,18246,164,27.49,-81.81,1653,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118
12/11/2020,Florida,Bradford County,27142,76.2,24,1557,3,21,18589,97,29.95,-82.17,777,14744,12398,3094,2926,3728,3743,3391,3623,3240,2203,1194
12/11/2020,Florida,St. Lucie County,313163,77.727907,116,11964,5,377,170239,962,27.38,-80.44,1782,152888,160275,33327,35703,34984,34344,36024,42952,42993,33545,19291
12/11/2020,Florida,Nassau County,82925,78.216667,57,3684,0,62,56391,192,30.61,-81.77,1880,40773,42152,8716,9357,8714,9420,10021,12196,12664,8272,3565
12/11/2020,Florida,Flagler County,109999,79.005263,31,3016,0,46,53028,210,29.47,-81.3,1478,52891,57108,9475,11455,9811,10087,11878,15054,19497,15372,7370
12/11/2020,Florida,Highlands County,103852,77.426087,26,4251,2,180,63765,417,27.34,-81.34,2865,50740,53112,9740,9851,9931,9379,9099,12091,15677,17117,10967
12/11/2020,New York,Kings County,2594676,80.061236,836,95283,59,5871,2489522,17735,40.692778,-73.990278,251,1229956,1364720,356592,289847,410536,423754,320676,302727,254657,143155,92732
12/11/2020,Florida,Palm Beach County,1470344,80.354355,562,71913,8,1766,1059612,4905,26.71,-80.05,6181,712747,757597,152684,162455,169932,170011,177938,199319,178684,147328,111993
12/11/2020,Florida,Gulf County,16105,76.5,7,1136,0,24,9787,68,29.9,-85.24,1928,9447,6658,1384,1390,2170,2082,2201,2384,2252,1534,708
12/11/2020,Florida,Duval County,937933,75.768263,373,49658,2,676,702879,1506,30.33,-81.65,2378,454866,483067,123320,110313,145093,136167,113871,124925,101155,54475,28614
12/11/2020,Florida,Marion County,353339,75.448148,148,14728,5,413,171015,1294,29.21,-82.06,4307,169645,183694,35985,36473,37530,35631,36665,45072,52416,48438,25129
12/11/2020,Florida,Taylor County,21781,76.075,5,1749,0,23,12360,77,30.02,-83.62,3191,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974
12/11/2020,Florida,Miami-Dade County,2713295,80.555136,2084,254819,40,3959,2744305,9517,25.774167,-80.193611,6297,1318403,1394892,311086,309276,366360,375014,387072,381121,279069,184323,119974
12/11/2020,Florida,Calhoun County,14428,77.666667,6,985,0,23,13881,45,30.41,-85.2,1488,7870,6558,1557,1649,1850,1945,1979,1959,1707,1132,650
12/11/2020,Florida,Lafayette County,8602,77.2,2,1381,0,20,5974,37,29.99,-83.18,1419,4931,3671,878,1102,1353,1160,1273,1013,888,616,319
12/11/2020,Florida,Hillsborough County,1426736,77.533083,718,64959,8,984,844873,2454,27.91,-82.35,3279,697571,729165,178297,178833,206500,205720,191896,187064,147586,84880,45960
12/11/2020,Florida,Alachua County,266309,77.945238,105,14046,8,106,250598,735,29.683333,-82.366667,2510,128758,137551,27795,33881,65948,33367,26352,28127,27081,15381,8377
12/11/2020,New York,Queens County,2295808,81.48371,883,97197,73,6130,2380311,19067,40.704167,-73.917778,461,1113524,1182284,271278,236589,326769,346113,307424,316154,254786,143156,93539
12/11/2020,Florida,Columbia County,69999,74.754545,53,5096,1,103,47540,325,30.23,-82.63,2075,36175,33824,8454,8490,9157,8588,8125,9436,8965,5768,3016
12/11/2020,Florida,Osceola County,353623,79.132353,211,21276,2,266,218640,1031,28.06,-81.15,3901,174281,179342,46104,50445,49582,51449,49265,43471,33097,20652,9558
12/11/2020,Florida,Pinellas County,968341,77.648598,434,37289,17,943,647100,3193,27.9,-82.74,1574,464959,503382,85679,90087,108869,109916,113574,150281,143302,99814,66819
12/11/2020,Florida,Sumter County,124995,76.058333,37,3983,3,102,56480,359,28.71,-82.08,1503,62419,62576,4912,4818,6454,7631,7475,10952,31782,37721,13250
12/11/2020,Florida,Holmes County,19427,74.5,9,1312,0,17,13634,48,30.87,-85.81,1266,10341,9086,2061,2189,2607,2269,2517,2701,2438,1697,948
12/11/2020,Florida,Putnam County,73384,74.51875,52,3192,5,62,50924,330,29.61,-81.74,2142,36313,37071,8729,8561,8287,7397,7641,10647,10959,7382,3781
12/11/2020,Florida,Washington County,24546,74.083333,8,1636,0,27,13251,108,30.61,-85.67,616,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880
12/11/2020,Florida,Jefferson County,14165,76.5,7,833,0,12,9961,46,30.42,-83.9,1649,7408,6757,1398,1324,1505,1616,1792,2170,2225,1422,713
12/11/2020,Florida,Citrus County,145415,75.062963,49,5450,1,203,78004,458,28.85,-82.52,2002,70393,75022,11303,12466,12032,11274,13063,20057,27101,24914,13205
12/11/2020,Florida,Levy County,40276,74.925,13,1575,1,16,21813,119,29.28,-82.79,3658,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110
